Sample,X(ms) [01.01.2012 00:43:32 549 UTC],"labjack_in[%IW64]","labjack_norm[%MD66]","labjack_value[%MD68]"
6997,1325378615398.825240,0,6.91008298727854E-41,-5
6998,1325378615401.366360,0,6.91008298727854E-41,-5
6999,1325378615403.648860,0,6.91008298727854E-41,-5
7000,1325378615405.461900,0,6.91008298727854E-41,-5
7001,1325378615407.788540,0,6.91008298727854E-41,-5
7002,1325378615410.328660,0,6.91008298727854E-41,-5
7003,1325378615412.643380,0,6.91008298727854E-41,-5
7004,1325378615415.255960,0,6.91008298727854E-41,-5
7005,1325378615417.672220,0,6.91008298727854E-41,-5
7006,1325378615420.172940,0,6.91008298727854E-41,-5
7007,1325378615422.577100,0,6.91008298727854E-41,-5
7008,1325378615424.899280,0,6.91008298727854E-41,-5
7009,1325378615427.405980,0,6.91008298727854E-41,-5
7010,1325378615429.731980,0,6.91008298727854E-41,-5
7011,1325378615431.513740,0,6.91008298727854E-41,-5
7012,1325378615433.845140,0,6.91008298727854E-41,-5
7013,1325378615436.379240,0,6.91008298727854E-41,-5
7014,1325378615438.683100,0,6.91008298727854E-41,-5
7015,1325378615441.244520,0,6.91008298727854E-41,-5
7016,1325378615443.702000,0,6.91008298727854E-41,-5
7017,1325378615445.841600,0,6.91008298727854E-41,-5
7018,1325378615447.667340,0,6.91008298727854E-41,-5
7019,1325378615449.461260,0,6.91008298727854E-41,-5
7020,1325378615451.266520,0,6.91008298727854E-41,-5
7021,1325378615452.924300,0,6.91008298727854E-41,-5
7022,1325378615454.727420,0,6.91008298727854E-41,-5
7023,1325378615456.579060,0,6.91008298727854E-41,-5
7024,1325378615458.389940,0,6.91008298727854E-41,-5
7025,1325378615460.165080,0,6.91008298727854E-41,-5
7026,1325378615461.826100,0,6.91008298727854E-41,-5
7027,1325378615463.665460,0,6.91008298727854E-41,-5
7028,1325378615465.502340,0,6.91008298727854E-41,-5
7029,1325378615467.291360,0,6.91008298727854E-41,-5
7030,1325378615468.940360,0,6.91008298727854E-41,-5
7031,1325378615470.768520,0,6.91008298727854E-41,-5
7032,1325378615472.546920,0,6.91008298727854E-41,-5
7033,1325378615474.603420,0,6.91008298727854E-41,-5
7034,1325378615476.418480,0,6.91008298727854E-41,-5
7035,1325378615478.204040,0,6.91008298727854E-41,-5
7036,1325378615479.864000,0,6.91008298727854E-41,-5
7037,1325378615481.732060,0,6.91008298727854E-41,-5
7038,1325378615483.528480,0,6.91008298727854E-41,-5
7039,1325378615485.346800,0,6.91008298727854E-41,-5
7040,1325378615487.147960,0,6.91008298727854E-41,-5
7041,1325378615488.824560,0,6.91008298727854E-41,-5
7042,1325378615490.594700,0,6.91008298727854E-41,-5
7043,1325378615492.939540,0,6.91008298727854E-41,-5
7044,1325378615495.458480,0,6.91008298727854E-41,-5
7045,1325378615497.830980,0,6.91008298727854E-41,-5
7046,1325378615500.351140,0,6.91008298727854E-41,-5
7047,1325378615502.664420,0,6.91008298727854E-41,-5
7048,1325378615505.235900,0,6.91008298727854E-41,-5
7049,1325378615507.557860,0,6.91008298727854E-41,-5
7050,1325378615509.341520,0,6.91008298727854E-41,-5
7051,1325378615511.653500,0,6.91008298727854E-41,-5
7052,1325378615514.265260,0,6.91008298727854E-41,-5
7053,1325378615516.179100,0,6.91008298727854E-41,-5
7054,1325378615517.850360,0,6.91008298727854E-41,-5
7055,1325378615519.640260,0,6.91008298727854E-41,-5
7056,1325378615521.441360,0,6.91008298727854E-41,-5
7057,1325378615523.243440,0,6.91008298727854E-41,-5
7058,1325378615524.906280,0,6.91008298727854E-41,-5
7059,1325378615527.457860,0,6.91008298727854E-41,-5
7060,1325378615529.263140,0,6.91008298727854E-41,-5
7061,1325378615530.929360,0,6.91008298727854E-41,-5
7062,1325378615532.714020,0,6.91008298727854E-41,-5
7063,1325378615534.584100,0,6.91008298727854E-41,-5
7064,1325378615536.390960,0,6.91008298727854E-41,-5
7065,1325378615538.187700,0,6.91008298727854E-41,-5
7066,1325378615539.815440,0,6.91008298727854E-41,-5
7067,1325378615541.634620,0,6.91008298727854E-41,-5
7068,1325378615543.452920,0,6.91008298727854E-41,-5
7069,1325378615545.258860,0,6.91008298727854E-41,-5
7070,1325378615546.920820,0,6.91008298727854E-41,-5
7071,1325378615548.730520,0,6.91008298727854E-41,-5
7072,1325378615550.492220,0,6.91008298727854E-41,-5
7073,1325378615552.331300,0,6.91008298727854E-41,-5
7074,1325378615554.178200,0,6.91008298727854E-41,-5
7075,1325378615555.822040,0,6.91008298727854E-41,-5
7076,1325378615557.642100,0,6.91008298727854E-41,-5
7077,1325378615559.455460,0,6.91008298727854E-41,-5
7078,1325378615561.249720,0,6.91008298727854E-41,-5
7079,1325378615562.898400,0,6.91008298727854E-41,-5
7080,1325378615564.780520,0,6.91008298727854E-41,-5
7081,1325378615566.593020,0,6.91008298727854E-41,-5
7082,1325378615568.373680,0,6.91008298727854E-41,-5
7083,1325378615570.178860,0,6.91008298727854E-41,-5
7084,1325378615571.865780,0,6.91008298727854E-41,-5
7085,1325378615573.656720,0,6.91008298727854E-41,-5
7086,1325378615575.722220,0,6.91008298727854E-41,-5
7087,1325378615577.531320,0,6.91008298727854E-41,-5
7088,1325378615579.336280,0,6.91008298727854E-41,-5
7089,1325378615581.179700,0,6.91008298727854E-41,-5
7090,1325378615582.854720,0,6.91008298727854E-41,-5
7091,1325378615584.696380,0,6.91008298727854E-41,-5
7092,1325378615586.471360,0,6.91008298727854E-41,-5
7093,1325378615588.297600,0,6.91008298727854E-41,-5
7094,1325378615589.957440,0,6.91008298727854E-41,-5
7095,1325378615591.740560,0,6.91008298727854E-41,-5
7096,1325378615593.540300,0,6.91008298727854E-41,-5
7097,1325378615595.379940,0,6.91008298727854E-41,-5
7098,1325378615597.170960,0,6.91008298727854E-41,-5
7099,1325378615598.840980,0,6.91008298727854E-41,-5
7100,1325378615600.660780,0,6.91008298727854E-41,-5
7101,1325378615602.470620,0,6.91008298727854E-41,-5
7102,1325378615604.561680,0,6.91008298727854E-41,-5
7103,1325378615606.424060,0,6.91008298727854E-41,-5
7104,1325378615608.230620,0,6.91008298727854E-41,-5
7105,1325378615609.887300,0,6.91008298727854E-41,-5
7106,1325378615611.700240,0,6.91008298727854E-41,-5
7107,1325378615613.520300,0,6.91008298727854E-41,-5
7108,1325378615615.368360,0,6.91008298727854E-41,-5
7109,1325378615617.148080,0,6.91008298727854E-41,-5
7110,1325378615618.803800,0,6.91008298727854E-41,-5
7111,1325378615620.607960,0,6.91008298727854E-41,-5
7112,1325378615622.403100,0,6.91008298727854E-41,-5
7113,1325378615624.249760,0,6.91008298727854E-41,-5
7114,1325378615625.908620,0,6.91008298727854E-41,-5
7115,1325378615627.697380,0,6.91008298727854E-41,-5
7116,1325378615629.509080,0,6.91008298727854E-41,-5
7117,1325378615631.336600,0,6.91008298727854E-41,-5
7118,1325378615632.965760,0,6.91008298727854E-41,-5
7119,1325378615634.816700,0,6.91008298727854E-41,-5
7120,1325378615636.632540,0,6.91008298727854E-41,-5
7121,1325378615638.417080,0,6.91008298727854E-41,-5
7122,1325378615640.219580,0,6.91008298727854E-41,-5
7123,1325378615641.880100,0,6.91008298727854E-41,-5
7124,1325378615643.664720,0,6.91008298727854E-41,-5
7125,1325378615645.505860,0,6.91008298727854E-41,-5
7126,1325378615647.330260,0,6.91008298727854E-41,-5
7127,1325378615649.140080,0,6.91008298727854E-41,-5
7128,1325378615650.792440,0,6.91008298727854E-41,-5
7129,1325378615652.606580,0,6.91008298727854E-41,-5
7130,1325378615654.460680,0,6.91008298727854E-41,-5
7131,1325378615656.241220,0,6.91008298727854E-41,-5
7132,1325378615658.220160,0,6.91008298727854E-41,-5
7133,1325378615659.885500,0,6.91008298727854E-41,-5
7134,1325378615661.656140,0,6.91008298727854E-41,-5
7135,1325378615663.466260,0,6.91008298727854E-41,-5
7136,1325378615665.324280,0,6.91008298727854E-41,-5
7137,1325378615667.126160,0,6.91008298727854E-41,-5
7138,1325378615668.764500,0,6.91008298727854E-41,-5
7139,1325378615670.581320,0,6.91008298727854E-41,-5
7140,1325378615672.394000,0,6.91008298727854E-41,-5
7141,1325378615674.593680,0,6.91008298727854E-41,-5
7142,1325378615676.491440,0,6.91008298727854E-41,-5
7143,1325378615678.319200,0,6.91008298727854E-41,-5
7144,1325378615680.141360,0,6.91008298727854E-41,-5
7145,1325378615681.774040,0,6.91008298727854E-41,-5
7146,1325378615683.628000,0,6.91008298727854E-41,-5
7147,1325378615685.468880,0,6.91008298727854E-41,-5
7148,1325378615687.262280,0,6.91008298727854E-41,-5
7149,1325378615688.931980,0,6.91008298727854E-41,-5
7150,1325378615690.747960,0,6.91008298727854E-41,-5
7151,1325378615692.523600,0,6.91008298727854E-41,-5
7152,1325378615694.372400,0,6.91008298727854E-41,-5
7153,1325378615696.182040,0,6.91008298727854E-41,-5
7154,1325378615697.822060,0,6.91008298727854E-41,-5
7155,1325378615699.636440,0,6.91008298727854E-41,-5
7156,1325378615701.467060,0,6.91008298727854E-41,-5
7157,1325378615703.515620,0,6.91008298727854E-41,-5
7158,1325378615705.351220,0,6.91008298727854E-41,-5
7159,1325378615707.172740,0,6.91008298727854E-41,-5
7160,1325378615708.831600,0,6.91008298727854E-41,-5
7161,1325378615710.619880,0,6.91008298727854E-41,-5
7162,1325378615713.196600,0,6.91008298727854E-41,-5
7163,1325378615715.599220,0,6.91008298727854E-41,-5
7164,1325378615717.936340,0,6.91008298727854E-41,-5
7165,1325378615720.412360,0,6.91008298727854E-41,-5
7166,1325378615722.817880,0,6.91008298727854E-41,-5
7167,1325378615725.392320,0,6.91008298727854E-41,-5
7168,1325378615727.778920,0,6.91008298727854E-41,-5
7169,1325378615730.378540,0,6.91008298727854E-41,-5
7170,1325378615732.701860,0,6.91008298727854E-41,-5
7171,1325378615735.252060,0,6.91008298727854E-41,-5
7172,1325378615737.562400,0,6.91008298727854E-41,-5
7173,1325378615739.371240,0,6.91008298727854E-41,-5
7174,1325378615741.627940,0,6.91008298727854E-41,-5
7175,1325378615743.946340,0,6.91008298727854E-41,-5
7176,1325378615746.405420,0,6.91008298727854E-41,-5
7177,1325378615748.761460,0,6.91008298727854E-41,-5
7178,1325378615751.214240,0,6.91008298727854E-41,-5
7179,1325378615753.596460,0,6.91008298727854E-41,-5
7180,1325378615756.357580,0,6.91008298727854E-41,-5
7181,1325378615758.714700,0,6.91008298727854E-41,-5
7182,1325378615761.414320,0,6.91008298727854E-41,-5
7183,1325378615763.792840,0,6.91008298727854E-41,-5
7184,1325378615766.346000,0,6.91008298727854E-41,-5
7185,1325378615768.146700,0,6.91008298727854E-41,-5
7186,1325378615770.565880,0,6.91008298727854E-41,-5
7187,1325378615772.912280,0,6.91008298727854E-41,-5
7188,1325378615775.463780,0,6.91008298727854E-41,-5
7189,1325378615777.906060,0,6.91008298727854E-41,-5
7190,1325378615780.427880,0,6.91008298727854E-41,-5
7191,1325378615782.845840,0,6.91008298727854E-41,-5
7192,1325378615785.343740,0,6.91008298727854E-41,-5
7193,1325378615787.672940,0,6.91008298727854E-41,-5
7194,1325378615790.234680,0,6.91008298727854E-41,-5
7195,1325378615792.562020,0,6.91008298727854E-41,-5
7196,1325378615795.157980,0,6.91008298727854E-41,-5
7197,1325378615796.807080,0,6.91008298727854E-41,-5
7198,1325378615799.337460,0,6.91008298727854E-41,-5
7199,1325378615801.648640,0,6.91008298727854E-41,-5
7200,1325378615804.198760,0,6.91008298727854E-41,-5
7201,1325378615806.530380,0,6.91008298727854E-41,-5
7202,1325378615808.920600,0,6.91008298727854E-41,-5
7203,1325378615811.455120,0,6.91008298727854E-41,-5
7204,1325378615813.802480,0,6.91008298727854E-41,-5
7205,1325378615816.424720,0,6.91008298727854E-41,-5
7206,1325378615818.751320,0,6.91008298727854E-41,-5
7207,1325378615821.206940,0,6.91008298727854E-41,-5
7208,1325378615822.838280,0,6.91008298727854E-41,-5
7209,1325378615825.389480,0,6.91008298727854E-41,-5
7210,1325378615827.679800,0,6.91008298727854E-41,-5
7211,1325378615830.218540,0,6.91008298727854E-41,-5
7212,1325378615832.583020,0,6.91008298727854E-41,-5
7213,1325378615834.781220,0,6.91008298727854E-41,-5
7214,1325378615837.390080,0,6.91008298727854E-41,-5
7215,1325378615839.214300,0,6.91008298727854E-41,-5
7216,1325378615840.835620,0,6.91008298727854E-41,-5
7217,1325378615842.652700,0,6.91008298727854E-41,-5
7218,1325378615844.500580,0,6.91008298727854E-41,-5
7219,1325378615846.291620,0,6.91008298727854E-41,-5
7220,1325378615848.128060,0,6.91008298727854E-41,-5
7221,1325378615849.790980,0,6.91008298727854E-41,-5
7222,1325378615851.578220,0,6.91008298727854E-41,-5
7223,1325378615853.377560,0,6.91008298727854E-41,-5
7224,1325378615855.232020,0,6.91008298727854E-41,-5
7225,1325378615856.919480,0,6.91008298727854E-41,-5
7226,1325378615858.696200,0,6.91008298727854E-41,-5
7227,1325378615860.505380,0,6.91008298727854E-41,-5
7228,1325378615862.320620,0,6.91008298727854E-41,-5
7229,1325378615863.944700,0,6.91008298727854E-41,-5
7230,1325378615865.804540,0,6.91008298727854E-41,-5
7231,1325378615867.632160,0,6.91008298727854E-41,-5
7232,1325378615869.409960,0,6.91008298727854E-41,-5
7233,1325378615871.212160,0,6.91008298727854E-41,-5
7234,1325378615872.874200,0,6.91008298727854E-41,-5
7235,1325378615874.676920,0,6.91008298727854E-41,-5
7236,1325378615876.692680,0,6.91008298727854E-41,-5
7237,1325378615878.505380,0,6.91008298727854E-41,-5
7238,1325378615880.330440,0,6.91008298727854E-41,-5
7239,1325378615881.963500,0,6.91008298727854E-41,-5
7240,1325378615883.772180,0,6.91008298727854E-41,-5
7241,1325378615885.653220,0,6.91008298727854E-41,-5
7242,1325378615887.443380,0,6.91008298727854E-41,-5
7243,1325378615889.253440,0,6.91008298727854E-41,-5
7244,1325378615890.910720,0,6.91008298727854E-41,-5
7245,1325378615892.712280,0,6.91008298727854E-41,-5
7246,1325378615894.563620,0,6.91008298727854E-41,-5
7247,1325378615896.374340,0,6.91008298727854E-41,-5
7248,1325378615898.192500,0,6.91008298727854E-41,-5
7249,1325378615899.836840,0,6.91008298727854E-41,-5
7250,1325378615901.649600,0,6.91008298727854E-41,-5
7251,1325378615903.451900,0,6.91008298727854E-41,-5
7252,1325378615905.543520,0,6.91008298727854E-41,-5
7253,1325378615907.396000,0,6.91008298727854E-41,-5
7254,1325378615909.202700,0,6.91008298727854E-41,-5
7255,1325378615910.845280,0,6.91008298727854E-41,-5
7256,1325378615912.671420,0,6.91008298727854E-41,-5
7257,1325378615914.532260,0,6.91008298727854E-41,-5
7258,1325378615916.335560,0,6.91008298727854E-41,-5
7259,1325378615918.137160,0,6.91008298727854E-41,-5
7260,1325378615919.813280,0,6.91008298727854E-41,-5
7261,1325378615921.636260,0,6.91008298727854E-41,-5
7262,1325378615923.430800,0,6.91008298727854E-41,-5
7263,1325378615925.286020,0,6.91008298727854E-41,-5
7264,1325378615926.962640,0,6.91008298727854E-41,-5
7265,1325378615928.744820,0,6.91008298727854E-41,-5
7266,1325378615930.561120,0,6.91008298727854E-41,-5
7267,1325378615932.374140,0,6.91008298727854E-41,-5
7268,1325378615934.200460,0,6.91008298727854E-41,-5
7269,1325378615935.838800,0,6.91008298727854E-41,-5
7270,1325378615937.667620,0,6.91008298727854E-41,-5
7271,1325378615939.478320,0,6.91008298727854E-41,-5
7272,1325378615941.256140,0,6.91008298727854E-41,-5
7273,1325378615942.925260,0,6.91008298727854E-41,-5
7274,1325378615944.771460,0,6.91008298727854E-41,-5
7275,1325378615946.559260,0,6.91008298727854E-41,-5
7276,1325378615948.360920,0,6.91008298727854E-41,-5
7277,1325378615950.178800,0,6.91008298727854E-41,-5
7278,1325378615951.813040,0,6.91008298727854E-41,-5
7279,1325378615953.632880,0,6.91008298727854E-41,-5
7280,1325378615955.472560,0,6.91008298727854E-41,-5
7281,1325378615957.238980,0,6.91008298727854E-41,-5
7282,1325378615958.912260,0,6.91008298727854E-41,-5
7283,1325378615960.726880,0,6.91008298727854E-41,-5
7284,1325378615962.543140,0,6.91008298727854E-41,-5
7285,1325378615964.371340,0,6.91008298727854E-41,-5
7286,1325378615966.185660,0,6.91008298727854E-41,-5
7287,1325378615967.847760,0,6.91008298727854E-41,-5
7288,1325378615969.636600,0,6.91008298727854E-41,-5
7289,1325378615971.445460,0,6.91008298727854E-41,-5
7290,1325378615973.253780,0,6.91008298727854E-41,-5
7291,1325378615974.924060,0,6.91008298727854E-41,-5
7292,1325378615977.340960,0,6.91008298727854E-41,-5
7293,1325378615979.206360,0,6.91008298727854E-41,-5
7294,1325378615980.869100,0,6.91008298727854E-41,-5
7295,1325378615982.657560,0,6.91008298727854E-41,-5
7296,1325378615984.492260,0,6.91008298727854E-41,-5
7297,1325378615986.351160,0,6.91008298727854E-41,-5
7298,1325378615988.133780,0,6.91008298727854E-41,-5
7299,1325378615989.815320,0,6.91008298727854E-41,-5
7300,1325378615991.640300,0,6.91008298727854E-41,-5
7301,1325378615993.451440,0,6.91008298727854E-41,-5
7302,1325378615995.255960,0,6.91008298727854E-41,-5
7303,1325378615996.933840,0,6.91008298727854E-41,-5
7304,1325378615998.767600,0,6.91008298727854E-41,-5
7305,1325378616000.549960,0,6.91008298727854E-41,-5
7306,1325378616002.363700,0,6.91008298727854E-41,-5
7307,1325378616004.491740,0,6.91008298727854E-41,-5
7308,1325378616006.305560,0,6.91008298727854E-41,-5
7309,1325378616008.125380,0,6.91008298727854E-41,-5
7310,1325378616009.792060,0,6.91008298727854E-41,-5
7311,1325378616011.602200,0,6.91008298727854E-41,-5
7312,1325378616013.378400,0,6.91008298727854E-41,-5
7313,1325378616015.216060,0,6.91008298727854E-41,-5
7314,1325378616016.888740,0,6.91008298727854E-41,-5
7315,1325378616018.669100,0,6.91008298727854E-41,-5
7316,1325378616020.487160,0,6.91008298727854E-41,-5
7317,1325378616022.323140,0,6.91008298727854E-41,-5
7318,1325378616023.953040,0,6.91008298727854E-41,-5
7319,1325378616025.785160,0,6.91008298727854E-41,-5
7320,1325378616027.606340,0,6.91008298727854E-41,-5
7321,1325378616029.390680,0,6.91008298727854E-41,-5
7322,1325378616031.207200,0,6.91008298727854E-41,-5
7323,1325378616032.866660,0,6.91008298727854E-41,-5
7324,1325378616034.715360,0,6.91008298727854E-41,-5
7325,1325378616036.485700,0,6.91008298727854E-41,-5
7326,1325378616038.310020,0,6.91008298727854E-41,-5
7327,1325378616039.965540,0,6.91008298727854E-41,-5
7328,1325378616041.754380,0,6.91008298727854E-41,-5
7329,1325378616043.568860,0,6.91008298727854E-41,-5
7330,1325378616045.409400,0,6.91008298727854E-41,-5
7331,1325378616047.192480,0,6.91008298727854E-41,-5
7332,1325378616048.855680,0,6.91008298727854E-41,-5
7333,1325378616050.668200,0,6.91008298727854E-41,-5
7334,1325378616052.451920,0,6.91008298727854E-41,-5
7335,1325378616054.293300,0,6.91008298727854E-41,-5
7336,1325378616055.961120,0,6.91008298727854E-41,-5
7337,1325378616057.791280,0,6.91008298727854E-41,-5
7338,1325378616059.610160,0,6.91008298727854E-41,-5
7339,1325378616061.402000,0,6.91008298727854E-41,-5
7340,1325378616063.214960,0,6.91008298727854E-41,-5
7341,1325378616064.887080,0,6.91008298727854E-41,-5
7342,1325378616066.704920,0,6.91008298727854E-41,-5
7343,1325378616068.513280,0,6.91008298727854E-41,-5
7344,1325378616070.278660,0,6.91008298727854E-41,-5
7345,1325378616071.956320,0,6.91008298727854E-41,-5
7346,1325378616073.766620,0,6.91008298727854E-41,-5
7347,1325378616075.576240,0,6.91008298727854E-41,-5
7348,1325378616077.573700,0,6.91008298727854E-41,-5
7349,1325378616079.383920,0,6.91008298727854E-41,-5
7350,1325378616081.188000,0,6.91008298727854E-41,-5
7351,1325378616082.822460,0,6.91008298727854E-41,-5
7352,1325378616084.669940,0,6.91008298727854E-41,-5
7353,1325378616086.485380,0,6.91008298727854E-41,-5
7354,1325378616088.339040,0,6.91008298727854E-41,-5
7355,1325378616090.153140,0,6.91008298727854E-41,-5
7356,1325378616091.824720,0,6.91008298727854E-41,-5
7357,1325378616093.616000,0,6.91008298727854E-41,-5
7358,1325378616095.454840,0,6.91008298727854E-41,-5
7359,1325378616097.284660,0,6.91008298727854E-41,-5
7360,1325378616098.919960,0,6.91008298727854E-41,-5
7361,1325378616100.732700,0,6.91008298727854E-41,-5
7362,1325378616102.529960,0,6.91008298727854E-41,-5
7363,1325378616104.681420,0,6.91008298727854E-41,-5
7364,1325378616107.796500,0,6.91008298727854E-41,-5
7365,1325378616110.247840,0,6.91008298727854E-41,-5
7366,1325378616111.883840,0,6.91008298727854E-41,-5
7367,1325378616114.441020,0,6.91008298727854E-41,-5
7368,1325378616116.749660,0,6.91008298727854E-41,-5
7369,1325378616119.327480,0,6.91008298727854E-41,-5
7370,1325378616121.766560,0,6.91008298727854E-41,-5
7371,1325378616124.279420,0,6.91008298727854E-41,-5
7372,1325378616126.665700,0,6.91008298727854E-41,-5
7373,1325378616128.960580,0,6.91008298727854E-41,-5
7374,1325378616131.429640,0,6.91008298727854E-41,-5
7375,1325378616133.764580,0,6.91008298727854E-41,-5
7376,1325378616135.548140,0,6.91008298727854E-41,-5
7377,1325378616137.825600,0,6.91008298727854E-41,-5
7378,1325378616140.312900,0,6.91008298727854E-41,-5
7379,1325378616142.611200,0,6.91008298727854E-41,-5
7380,1325378616144.957400,0,6.91008298727854E-41,-5
7381,1325378616147.617240,0,6.91008298727854E-41,-5
7382,1325378616149.952560,0,6.91008298727854E-41,-5
7383,1325378616152.689520,0,6.91008298727854E-41,-5
7384,1325378616155.340760,0,6.91008298727854E-41,-5
7385,1325378616157.705380,0,6.91008298727854E-41,-5
7386,1325378616160.334960,0,6.91008298727854E-41,-5
7387,1325378616162.661420,0,6.91008298727854E-41,-5
7388,1325378616165.200140,0,6.91008298727854E-41,-5
7389,1325378616166.841880,0,6.91008298727854E-41,-5
7390,1325378616169.407060,0,6.91008298727854E-41,-5
7391,1325378616171.718380,0,6.91008298727854E-41,-5
7392,1325378616174.285360,0,6.91008298727854E-41,-5
7393,1325378616176.710500,0,6.91008298727854E-41,-5
7394,1325378616179.252540,0,6.91008298727854E-41,-5
7395,1325378616181.703640,0,6.91008298727854E-41,-5
7396,1325378616184.192780,0,6.91008298727854E-41,-5
7397,1325378616186.542560,0,6.91008298727854E-41,-5
7398,1325378616188.941200,0,6.91008298727854E-41,-5
7399,1325378616191.392100,0,6.91008298727854E-41,-5
7400,1325378616193.170500,0,6.91008298727854E-41,-5
7401,1325378616195.567360,0,6.91008298727854E-41,-5
7402,1325378616197.897660,0,6.91008298727854E-41,-5
7403,1325378616200.363920,0,6.91008298727854E-41,-5
7404,1325378616202.745960,0,6.91008298727854E-41,-5
7405,1325378616205.306840,0,6.91008298727854E-41,-5
7406,1325378616207.756460,0,6.91008298727854E-41,-5
7407,1325378616210.295560,0,6.91008298727854E-41,-5
7408,1325378616212.610220,0,6.91008298727854E-41,-5
7409,1325378616215.143740,0,6.91008298727854E-41,-5
7410,1325378616217.444560,0,6.91008298727854E-41,-5
7411,1325378616219.223460,0,6.91008298727854E-41,-5
7412,1325378616221.597660,0,6.91008298727854E-41,-5
7413,1325378616223.907600,0,6.91008298727854E-41,-5
7414,1325378616226.454700,0,6.91008298727854E-41,-5
7415,1325378616228.865100,0,6.91008298727854E-41,-5
7416,1325378616231.424320,0,6.91008298727854E-41,-5
7417,1325378616233.386280,0,6.91008298727854E-41,-5
7418,1325378616235.240660,0,6.91008298727854E-41,-5
7419,1325378616236.884220,0,6.91008298727854E-41,-5
7420,1325378616238.729200,0,6.91008298727854E-41,-5
7421,1325378616240.536800,0,6.91008298727854E-41,-5
7422,1325378616242.319440,0,6.91008298727854E-41,-5
7423,1325378616244.167700,0,6.91008298727854E-41,-5
7424,1325378616245.828560,0,6.91008298727854E-41,-5
7425,1325378616247.614680,0,6.91008298727854E-41,-5
7426,1325378616249.436300,0,6.91008298727854E-41,-5
7427,1325378616251.245600,0,6.91008298727854E-41,-5
7428,1325378616252.877820,0,6.91008298727854E-41,-5
7429,1325378616254.717020,0,6.91008298727854E-41,-5
7430,1325378616256.562980,0,6.91008298727854E-41,-5
7431,1325378616258.369560,0,6.91008298727854E-41,-5
7432,1325378616260.148280,0,6.91008298727854E-41,-5
7433,1325378616261.813880,0,6.91008298727854E-41,-5
7434,1325378616263.647380,0,6.91008298727854E-41,-5
7435,1325378616265.462940,0,6.91008298727854E-41,-5
